,numeric,lon,lat,address
고등학교학생,1057,127.0561467,37.6208454,"24 gwangun-ro 1-gil, nowon-gu, seoul, south korea"
고등학교학생,330,127.0564936,37.4953357,"21 dogok-ro 64-gil, gangnam-gu, seoul, south korea"
고등학교학생,666,127.0172017,37.556637,"111 maebong 18(sippal)-gil, sindang-dong, jung-gu, seoul, south korea"
고등학교학생,748,126.9879303,37.5819196,"south korea, seoul, jongno-gu, 계동길 84-10"
고등학교학생,612,127.013585,37.6136207,"118 seogyeong-ro, seongbuk-gu, seoul, south korea"
고등학교학생,627,127.0960046,37.4904401,"93 gwangpyeong-ro 39-gil, gangnam-gu, seoul, south korea"
고등학교학생,338,126.8371543,37.490578,"5-12 seohean-ro 21-gil, guro-gu, seoul, south korea"
고등학교학생,726,127.0071027,37.5935994,"71 seongbuk-ro 8-gil, seongbuk-gu, seoul, south korea"
고등학교학생,386,126.9240099,37.6146895,"793 tongil-ro, eunpyeong-gu, seoul, south korea"
고등학교학생,1553,127.0741844,37.6301266,"257 gongneung-ro, nowon-gu, seoul, south korea"
고등학교학생,1024,126.916402,37.4513899,"45 tapgol-ro 10-gil, geumcheon-gu, seoul, south korea"
고등학교학생,535,126.988191,37.557128,"24 sopa-ro 2-gil, jung-gu, seoul, south korea"
고등학교학생,577,127.0786348,37.6590008,"54 deongneung-ro 82-gil, nowon-gu, seoul, south korea"
고등학교학생,355,126.932908,37.4665516,"546 hoam-ro, gwanak-gu, seoul, south korea"
고등학교학생,782,127.1701365,37.5489526,"61 cheonho-daero 219-gil, gangdong-gu, seoul, south korea"
고등학교학생,1172,126.8281605,37.5032117,"1355-10 ori-ro, guro-gu, seoul, south korea"
고등학교학생,725,126.9433233,37.4881856,"25 euncheon-ro 15-gil, gwanak-gu, seoul, south korea"
고등학교학생,768,126.9473737,37.5463299,"139 baekbeom-ro, mapo-gu, seoul, south korea"
고등학교학생,433,126.990534,37.538911,"27 hoenamu-ro 12-gil, yongsan-gu, seoul, south korea"
고등학교학생,729,127.0619553,37.6421381,"299 seombat-ro, nowon-gu, seoul, south korea"
고등학교학생,744,126.9513293,37.4731302,"85 gwanak-ro, gwanak-gu, seoul, south korea"
고등학교학생,440,126.8600909,37.5231812,"46 mokdong-ro 11-gil, yangcheon-gu, seoul, south korea"
고등학교학생,794,127.158063,37.559261,"295-1 godeok-dong, gangdong-gu, seoul, south korea"
고등학교학생,414,127.0130226,37.5793722,"49 jibong-ro 17-gil, jongno-gu, seoul, south korea"
고등학교학생,640,126.9126173,37.6197497,"27 galhyeon-ro 29-gil, eunpyeong-gu, seoul, south korea"
고등학교학생,349,126.9084193,37.6188327,"227-5 galhyeon-dong, eunpyeong-gu, seoul, south korea"
고등학교학생,569,127.0244484,37.6207354,"52 dobong-ro 29-gil, gangbuk-gu, seoul, south korea"
고등학교학생,624,127.0268289,37.655351,"53 sirubong-ro, dobong-gu, seoul, south korea"
고등학교학생,588,126.9231578,37.6275889,"33 tongil-ro 92ga-gil, eunpyeong-gu, seoul, south korea"
고등학교학생,1061,126.8170866,37.5697071,"13 banghwa-daero 34-gil, gangseo-gu, seoul, south korea"
고등학교학생,518,127.1053091,37.6063172,"67 yangwonyeok-ro, jungnang-gu, seoul, south korea"
고등학교학생,585,127.0639073,37.4850307,"410 gaepo-ro, gangnam-gu, seoul, south korea"
고등학교학생,736,126.8568925,37.5380245,"20 deungchon-ro 13a-gil, gangseo-gu, seoul, south korea"
고등학교학생,600,126.9184276,37.5983749,"16 eunpyeong-ro 6-gil, eunpyeong-gu, seoul, south korea"
고등학교학생,641,127.0485164,37.6298339,"820 wolgye-dong, nowon-gu, seoul, south korea"
고등학교학생,704,126.8504967,37.5692245,"15 heojun-ro 5-gil, gangseo-gu, seoul, south korea"
고등학교학생,344,126.9446913,37.4763905,"25 cheongnyong 16-gil, gwanak-gu, seoul, south korea"
고등학교학생,633,127.0828722,37.6521121,"13 junggye-ro 16(sibyuk)na-gil, nowon-gu, seoul, south korea"
고등학교학생,447,126.8274297,37.5000425,"2 ori-ro 21-gil, sugung-dong, guro-gu, seoul, south korea"
고등학교학생,592,126.9158077,37.6093896,"8-3 gusan-dong, eunpyeong-gu, seoul, south korea"
고등학교학생,588,126.8240073,37.4878646,"8 gyeongin-ro, guro-gu, seoul, south korea"
고등학교학생,579,126.929375,37.6351699,"57-57 jingwan2-ro, eunpyeong-gu, seoul, south korea"
고등학교학생,708,127.1049617,37.6037439,"56 mangu-ro 73-gil, jungnang-gu, seoul, south korea"
고등학교학생,719,127.0557958,37.6319364,"12 choansan-ro, wolgye-dong, nowon-gu, seoul, south korea"
고등학교학생,1171,127.1145362,37.5015246,"south korea, seoul, songpa-gu, songpa-dong, songpa-daero 38-gil, 8"
고등학교학생,505,127.0406851,37.5859225,"293 jegi-dong, dongdaemun-gu, seoul, south korea"
고등학교학생,382,126.9520292,37.5516694,"457-30 ahyeon-dong, mapo-gu, seoul, south korea"
고등학교학생,936,127.0118163,37.5653699,"299 eulji-ro, jung-gu, seoul, south korea"
고등학교학생,643,127.0569633,37.5812848,"31 jeonnong-ro 20-gil, dongdaemun-gu, seoul, south korea"
고등학교학생,448,126.9196698,37.5627009,"369-1 yeonnam-dong, mapo-gu, seoul, south korea"
고등학교학생,581,126.8328267,37.5488204,"70 gangseo-ro 45-gil, gangseo-gu, seoul, south korea"
고등학교학생,1252,126.8536047,37.5600145,"403 hwagok-ro, deungchon-dong, gangseo-gu, seoul, south korea"
고등학교학생,1143,126.8347305,37.5536011,"34-10 gangseo-ro 47-gil, gangseo-gu, seoul, south korea"
고등학교학생,1722,126.8347305,37.5536011,"34-10 gangseo-ro 47-gil, gangseo-gu, seoul, south korea"
고등학교학생,1066,126.833345,37.554117,"169-1 balsan 1(il)-dong, gangseo-gu, seoul, south korea"
고등학교학생,1855,126.9270773,37.5848709,"56 myongji 2-gil, seodaemun-gu, seoul, south korea"
고등학교학생,1833,126.8601556,37.5088591,"68 mokdongdong-ro 2-gil, sinjeong-dong, yangcheon-gu, seoul, south korea"
고등학교교원,57,127.0516132,37.475978,"65 gaepo-ro 22-gil, gangnam-gu, seoul, south korea"
고등학교교원,71,127.0391179,37.5958295,"36 wolgok-ro, jongam-dong, seongbuk-gu, seoul, south korea"
고등학교교원,43,126.9064243,37.4463538,"24-17 siheung-dong, geumcheon-gu, seoul, south korea"
고등학교교원,90,127.1165911,37.5011923,"42 songi-ro, songpa-gu, seoul, south korea"
고등학교교원,45,126.9095726,37.5743151,"100-35 susaek-ro, bukgajwa 1(il)-dong, seodaemun-gu, seoul, south korea"
고등학교교원,68,127.1777318,37.5639542,"40 arisu-ro 98-gil, gangdong-gu, seoul, south korea"
고등학교교원,85,127.0596014,37.4846776,"402 gaepo-ro, gangnam-gu, seoul, south korea"
고등학교교원,104,127.05525,37.5161265,"643 yeongdong-daero, gangnam-gu, seoul, south korea"
고등학교교원,110,127.0660933,37.486824,"29 samseong-ro, gangnam-gu, seoul, south korea"
고등학교교원,73,127.0149147,37.586143,"49 bomun-ro 29-gil, seongbuk-gu, seoul, south korea"
고등학교교원,102,126.9717423,37.5872659,"9 jahamun-ro 28ga-gil, cheongun-dong, jongno-gu, seoul, south korea"
고등학교교원,100,126.8657015,37.4964627,"31 gyeongin-ro 46-gil, guro-gu, seoul, south korea"
고등학교교원,69,127.0475745,37.5436777,"27 seongsuil-ro, seongsu-dong 1(il)-ga, seongdong-gu, seoul, south korea"
고등학교교원,75,126.8506504,37.5085758,"162 jungang-ro 15-gil, guro-gu, seoul, south korea"
고등학교교원,75,126.8063749,37.5686983,"495 gaehwadong-ro, gangseo-gu, seoul, south korea"
고등학교교원,91,126.882934,37.5214974,"26 yeongdeungpo-ro 6-gil, yeongdeungpo-gu, seoul, south korea"
고등학교교원,122,127.1018748,37.5413179,"554-11 gwangjang-dong, gwangjin-gu, seoul, south korea"
고등학교교원,75,127.0855989,37.5293846,"31 jayang-ro 3ga-gil, gwangjin-gu, seoul, south korea"
고등학교교원,87,126.8896924,37.4984981,"45 gamasan-ro 27-gil, guro-gu, seoul, south korea"
고등학교교원,61,126.9502242,37.4924558,"57 seonghyeon-ro, sangdo-dong, gwanak-gu, seoul, south korea"
고등학교교원,88,126.873852,37.4941106,"90-51 guil-ro, guro-gu, seoul, south korea"
고등학교교원,76,126.8744126,37.5022703,"17 gyeongin-ro 53ga-gil, guro-gu, seoul, south korea"
고등학교교원,81,126.8442611,37.5106219,"213 sinjeong-ro, yangcheon-gu, seoul, south korea"
고등학교교원,81,126.9055327,37.444959,"26 siheung-daero 38-gil, geumcheon-gu, seoul, south korea"
고등학교교원,83,127.0518346,37.6638702,"855-25 sanggye-dong, nowon-gu, seoul, south korea"
고등학교교원,72,127.0498868,37.6855142,"849 madeul-ro, dobong-gu, seoul, south korea"
고등학교교원,90,126.9346016,37.4916205,"108 bongcheon-ro 21-gil, gwanak-gu, seoul, south korea"
고등학교교원,76,126.9056461,37.5033892,"16 dorim-ro 86-gil, yeongdeungpo-gu, seoul, south korea"
고등학교교원,51,127.0428051,37.6867707,"27 dobongsan-gil, dobong-gu, seoul, south korea"
고등학교교원,86,126.9108536,37.4760267,"64 munseong-ro, geumcheon-gu, seoul, south korea"
고등학교교원,82,126.9652979,37.4823386,"51 solbat-ro, dongjak-gu, seoul, south korea"
고등학교교원,93,127.1439317,37.530868,"140 myeongil-ro, gangdong-gu, seoul, south korea"
고등학교교원,77,126.8450161,37.5625935,"115 gonghang-daero 39-gil, gangseo-gu, seoul, south korea"
고등학교교원,91,127.0971627,37.5842779,"36-14 yongmasan-ro 72-gil, jungnang-gu, seoul, south korea"
고등학교교원,88,127.1500544,37.549855,"350 myeongil-ro, gangdong-gu, seoul, south korea"
고등학교교원,90,127.03352,37.557398,"197 gosanja-ro, haengdang-dong, seongdong-gu, seoul, south korea"
고등학교교원,76,127.1267288,37.4847089,"62 songi-ro 34-gil, songpa-gu, seoul, south korea"
고등학교교원,64,127.1287497,37.4812764,"115 chungmin-ro, songpa-gu, seoul, south korea"
고등학교교원,59,127.0122428,37.6232973,"39 insubong-ro, gangbuk-gu, seoul, south korea"
고등학교교원,80,127.016153,37.5022177,"71 gomurae-ro, seocho-gu, seoul, south korea"
고등학교교원,94,127.1204817,37.508227,"18 ogeum-ro 27-gil, songpa-gu, seoul, south korea"
고등학교교원,89,127.0801792,37.648924,"155 junggye-ro, nowon-gu, seoul, south korea"
고등학교교원,76,127.0200563,37.6160082,"40 samyang-ro 19-gil, gangbuk-gu, seoul, south korea"
고등학교교원,72,126.943685,37.4691633,"41 sillim-ro, gwanak-gu, seoul, south korea"
고등학교교원,98,127.0556823,37.6525328,"432 nohae-ro, nowon-gu, seoul, south korea"
고등학교교원,78,126.8836186,37.5813449,"445 world cup buk-ro, mapo-gu, seoul, south korea"
고등학교교원,110,127.005399,37.4842697,"197 hyoryeong-ro, seocho-gu, seoul, south korea"
고등학교교원,90,126.9982134,37.5916754,"63 hyehwa-ro, jongno-gu, seoul, south korea"
고등학교교원,72,126.9959635,37.59134,"40 sungkyunkwan-ro 13-gil, jongno-gu, seoul, south korea"
고등학교교원,88,126.9485819,37.5478121,"34 baekbeom-ro 25-gil, mapo-gu, seoul, south korea"
고등학교교원,61,127.130579,37.5216734,"232 gangdong-daero, songpa-gu, seoul, south korea"
고등학교교원,94,127.0057059,37.4893551,"29 banpo-daero 27-gil, seocho-gu, seoul, south korea"
고등학교교원,83,127.0664232,37.610067,"30 hancheon-ro 70-gil, seongbuk-gu, seoul, south korea"
고등학교교원,64,127.1359719,37.5564791,"17 godeok-ro 25-gil, gangdong-gu, seoul, south korea"
고등학교교원,72,126.8947865,37.533844,"227 seonyu-ro, yangpyeongdong 4(sa)-ga, yeongdeungpo-gu, seoul, south korea"
고등학교교원,75,127.0232038,37.5641365,"17 toegye-ro 90-gil, jung-gu, seoul, south korea"
고등학교교원,81,127.0387013,37.547981,"18 seoulsup-gil, seongdong-gu, seoul, south korea"
고등학교교원,73,126.8276182,37.4968072,"79 ori-ro 21-gil, guro-gu, seoul, south korea"
고등학교교원,71,126.8637196,37.5604161,"227 heojun-ro, gangseo-gu, seoul, south korea"
고등학교교원,86,126.9155463,37.4931834,"73 yeouidaebang-ro 10-gil, sindaebang-dong, dongjak-gu, seoul, south korea"
고등학교교원,75,127.0535593,37.6827335,"143 dongil-ro 245-gil, nowon-gu, seoul, south korea"
고등학교교원,74,126.8242688,37.5497013,"15 sumyeong-ro 2-gil, gangseo-gu, seoul, south korea"
고등학교교원,76,126.9184283,37.6291368,"961 tongil-ro, eunpyeong-gu, seoul, south korea"
고등학교교원,64,126.8820338,37.5136678,"159 gyeongin-ro 67-gil, guro-gu, seoul, south korea"
고등학교교원,76,126.9173643,37.4786338,"119 munseong-ro, gwanak-gu, seoul, south korea"
고등학교교원,108,126.8734611,37.5128286,"739 annyangcheon-ro, yangcheon-gu, seoul, south korea"
고등학교교원,56,126.860093,37.5237867,"42 eunhaengjeong-ro, yangcheon-gu, seoul, south korea"
고등학교교원,80,127.0929502,37.6052281,"174 bonghwasan-ro, jungnang-gu, seoul, south korea"
고등학교교원,95,127.032687,37.531151,"470 apgujeong-dong, gangnam-gu, seoul, south korea"
고등학교교원,94,127.0324921,37.4827746,"9 nambusunhwan-ro 346-gil, seocho-gu, seoul, south korea"
고등학교교원,89,127.042718,37.4725868,"35 dongsan-ro 13-gil, seocho-gu, seoul, south korea"
고등학교교원,85,126.933669,37.5249,"30-1 yeoui-dong, yeongdeungpo-gu, seoul, south korea"
고등학교교원,76,126.9349887,37.5229622,"13 gukjegeumyung-ro 7ga-gil, yeongdeungpo-gu, seoul, south korea"
고등학교교원,77,126.9337092,37.5083322,"5 deungyong-ro 8-gil, dongjak-gu, seoul, south korea"
고등학교교원,84,126.9152716,37.5153771,"13 yeongdeungpo-ro 62-gil, yeongdeungpo-gu, seoul, south korea"
고등학교교원,90,126.9095337,37.4974587,"4656-2 singil-dong, yeongdeungpo-gu, seoul, south korea"
고등학교교원,92,127.1292797,37.504487,"247 jungdae-ro, songpa-gu, seoul, south korea"
고등학교교원,98,126.979489,37.5453891,"60 duteopbawi-ro, yongsan-gu, seoul, south korea"
고등학교교원,72,127.0861243,37.6154197,"23 muk-dong, jungnang-gu, seoul, south korea"
고등학교교원,81,127.0486867,37.6317394,"66 choansan-ro 5-gil, nowon-gu, seoul, south korea"
고등학교교원,56,126.9058482,37.6092227,"51 galhyeon-ro 15-gil, eunpyeong-gu, seoul, south korea"
고등학교교원,76,126.9702013,37.4715662,"74 inheon 9-gil, gwanak-gu, seoul, south korea"
고등학교교원,103,127.0728365,37.535433,"28 ttukseom-ro 37-gil, gwangjin-gu, seoul, south korea"
고등학교교원,84,127.0504663,37.6592612,"150 nohae-ro 69-gil, dobong-gu, seoul, south korea"
고등학교교원,96,127.0889781,37.5150759,"24 jamsil-ro, songpa-gu, seoul, south korea"
고등학교교원,89,127.1062814,37.522621,"south korea, seoul, songpa-gu, jamsil 4(sa)-dong, 올림픽로 33길 71"
고등학교교원,55,127.0814053,37.5140261,"21 baekjegobun-ro, songpa-gu, seoul, south korea"
고등학교교원,61,126.9757149,37.5176026,"34 ichon-ro 84-gil, yongsan-gu, seoul, south korea"
고등학교교원,81,127.0832703,37.6046784,"62 bonghwasan-ro 27-gil, jungnang-gu, seoul, south korea"
고등학교교원,80,126.9244109,37.6433754,"26 jingwan4-ro, eunpyeong-gu, seoul, south korea"
고등학교교원,100,127.1402281,37.5161314,"1240 yangjae-daero, oryun-dong, songpa-gu, seoul, south korea"
고등학교교원,99,127.0383612,37.6509764,"7 nohae-ro 62-gil, dobong-gu, seoul, south korea"
고등학교교원,88,127.043492,37.5280407,"526, apgujeong-dong, gangnam-gu, seoul, south korea"
고등학교교원,96,127.0510593,37.588753,"303 choui-ro, dongdaemun-gu, seoul, south korea"
고등학교교원,82,127.0852631,37.6190025,"6 muk-dong, jungnang-gu, seoul, south korea"
고등학교교원,71,126.9527945,37.5759104,"279-79 tongil-ro, seodaemun-gu, seoul, south korea"
고등학교교원,87,127.0127157,37.6310519,"127 insubong-ro, gangbuk-gu, seoul, south korea"
고등학교교원,61,127.0183236,37.6520737,"432 uicheon-ro, dobong-gu, seoul, south korea"
고등학교교원,60,127.0684324,37.5864507,"hwigyeong-dong, dongdaemun-gu, seoul, south korea"
고등학교교원,68,127.1606809,37.5499155,"572 gucheonmyeon-ro, sangil-dong, gangdong-gu, seoul, south korea"
고등학교교원,99,126.8663661,37.5364895,"27 mokdongjungangnam-ro, yangcheon-gu, seoul, south korea"
고등학교교원,87,127.0804443,37.5401481,"120 neungdong-ro, jayang-dong, gwangjin-gu, seoul, south korea"
고등학교교원,66,126.9822717,37.4933383,"171 dongjak-daero, dongjak-gu, seoul, south korea"
고등학교교원,56,126.8514662,37.558054,"40 hwagok-ro 63-gil, gangseo-gu, seoul, south korea"
고등학교교원,68,126.9193893,37.5631085,"111 seongmisan-ro, mapo-gu, seoul, south korea"
고등학교교원,78,127.0006702,37.5914502,"74 hyehwa-ro, jongno-gu, seoul, south korea"
고등학교교원,63,127.0527612,37.5953632,"26 kyungheedae-ro, dongdaemun-gu, seoul, south korea"
고등학교교원,63,127.0510727,37.5945605,"26 kyungheedae-ro, hoegi-dong, dongdaemun-gu, seoul, south korea"
고등학교교원,61,126.9869644,37.5624615,"74-1 myeongdong-gil, jung-gu, seoul, south korea"
고등학교교원,75,127.0015493,37.6098077,"jeongneung-dong, seongbuk-gu, seoul, south korea"
고등학교교원,97,127.1585555,37.5602563,"968 dongnam-ro, gangdong-gu, seoul, south korea"
고등학교교원,67,126.9363687,37.5486226,"20 sinsu-ro 8-gil, mapo-gu, seoul, south korea"
고등학교교원,81,126.9256312,37.4651377,"141 gwangsin-gil, gwanak-gu, seoul, south korea"
고등학교교원,100,126.8241074,37.53779,"17 nambusunhwan-ro 30-gil, yangcheon-gu, seoul, south korea"
고등학교교원,108,126.8249328,37.5379189,"17 nambusunhwan-ro 30-gil, sinwol-dong, yangcheon-gu, seoul, south korea"
고등학교교원,91,126.9247473,37.4719974,"80 nangok-ro 34-gil, gwanak-gu, seoul, south korea"
고등학교교원,92,127.0566864,37.4956302,"21 dogok-ro 64-gil, daechi-dong, gangnam-gu, seoul, south korea"
고등학교교원,72,127.0247227,37.577861,"6 anam-ro, dongdaemun-gu, seoul, south korea"
고등학교교원,81,126.9098086,37.6231185,"51-24 galhyeon-ro 29-gil, galhyeon-dong, eunpyeong-gu, seoul, south korea"
고등학교교원,71,126.9618971,37.5734256,"9 sajik-ro, jongno-gu, seoul, south korea"
고등학교교원,81,127.0889497,37.563079,"26 yongmasan-ro 22-gil, gwangjin-gu, seoul, south korea"
고등학교교원,86,127.0889497,37.563079,"26 yongmasan-ro 22-gil, gwangjin-gu, seoul, south korea"
고등학교교원,71,127.0889497,37.563079,"26 yongmasan-ro 22-gil, gwangjin-gu, seoul, south korea"
고등학교교원,98,126.8632842,37.5394531,"105 deungchon-ro, gangseo-gu, seoul, south korea"
고등학교교원,78,127.013585,37.6136207,"116 seogyeong-ro, seongbuk-gu, seoul, south korea"
고등학교교원,103,127.07504,37.6376011,"47 gongneung-ro 62ga-gil, nowon-gu, seoul, south korea"
고등학교교원,103,127.0672803,37.6464458,"438 gongneung-ro, nowon-gu, seoul, south korea"
고등학교교원,62,126.9827378,37.5773697,"50 yulgok-ro 3-gil, jongno-gu, seoul, south korea"
고등학교교원,103,126.8290111,37.5485816,"91-44 gangseo-ro 45-gil, gangseo-gu, seoul, south korea"
고등학교교원,33,126.8290111,37.5485816,"91-44 gangseo-ro 45-gil, gangseo-gu, seoul, south korea"
