Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
355	-0.00364	0.465	0.694	0.242
356	-0.00368	0.464	0.695	0.242
357	-0.00378	0.464	0.695	0.241
358	-0.00413	0.464	0.695	0.241
359	-0.004	0.464	0.695	0.241
360	-0.00409	0.464	0.695	0.241
361	-0.00413	0.464	0.695	0.242
362	-0.00402	0.464	0.695	0.242
363	-0.0041	0.464	0.695	0.242
364	-0.00417	0.464	0.695	0.241
365	-0.00421	0.464	0.695	0.242
366	-0.00421	0.464	0.695	0.242
367	-0.00428	0.464	0.695	0.242
368	-0.00434	0.464	0.695	0.242
369	-0.00467	0.463	0.695	0.241
370	-0.00478	0.463	0.696	0.241
371	-0.00429	0.463	0.696	0.242
372	-0.00446	0.462	0.697	0.241
373	-0.00453	0.463	0.696	0.241
374	-0.00408	0.462	0.697	0.241
375	-0.00415	0.462	0.697	0.242
376	-0.00422	0.463	0.697	0.242
377	-0.00406	0.462	0.697	0.241
378	-0.00428	0.462	0.697	0.241
379	-0.00406	0.462	0.697	0.242
380	-0.00385	0.461	0.698	0.241
381	-0.00365	0.461	0.698	0.241
382	-0.00368	0.462	0.698	0.242
383	-0.00385	0.461	0.698	0.242
384	-0.00378	0.461	0.698	0.241
385	-0.00387	0.461	0.698	0.241
386	-0.00426	0.461	0.699	0.241
387	-0.00437	0.46	0.699	0.241
388	-0.00441	0.46	0.699	0.241
389	-0.00415	0.46	0.699	0.241
390	-0.0041	0.46	0.699	0.241
391	-0.00397	0.46	0.699	0.241
392	-0.0041	0.46	0.699	0.241
393	-0.00397	0.459	0.7	0.241
394	-0.004	0.46	0.7	0.241
395	-0.00415	0.46	0.7	0.241
396	-0.00435	0.46	0.7	0.241
397	-0.00415	0.46	0.699	0.241
398	-0.00397	0.46	0.7	0.241
399	-0.00419	0.46	0.7	0.241
400	-0.00407	0.46	0.7	0.241
401	-0.00403	0.459	0.7	0.241
402	-0.00419	0.459	0.7	0.241
403	-0.00397	0.459	0.7	0.241
404	-0.00406	0.459	0.701	0.241
405	-0.00399	0.459	0.701	0.241
406	-0.00409	0.459	0.701	0.241
407	-0.00433	0.459	0.701	0.24
408	-0.00403	0.459	0.701	0.241
409	-0.00381	0.459	0.701	0.241
410	-0.004	0.459	0.701	0.241
411	-0.004	0.458	0.701	0.241
412	-0.00439	0.458	0.701	0.241
413	-0.00432	0.458	0.701	0.241
414	-0.0046	0.458	0.701	0.241
415	-0.0047	0.458	0.702	0.241
416	-0.00473	0.458	0.702	0.24
417	-0.00436	0.457	0.702	0.24
418	-0.00438	0.457	0.702	0.24
419	-0.00454	0.457	0.702	0.24
420	-0.00463	0.457	0.702	0.24
421	-0.00457	0.457	0.703	0.24
422	-0.00473	0.457	0.703	0.24
423	-0.00476	0.457	0.703	0.24
424	-0.0047	0.457	0.703	0.24
425	-0.00482	0.457	0.703	0.24
426	-0.00492	0.457	0.703	0.24
427	-0.00462	0.457	0.703	0.24
428	-0.00469	0.456	0.704	0.24
429	-0.00441	0.456	0.704	0.24
430	-0.00445	0.457	0.703	0.24
431	-0.00463	0.456	0.704	0.24
432	-0.00463	0.456	0.704	0.24
433	-0.00467	0.456	0.704	0.24
434	-0.00448	0.456	0.704	0.24
435	-0.00442	0.456	0.704	0.24
436	-0.0043	0.456	0.704	0.24
437	-0.00446	0.456	0.704	0.24
438	-0.00446	0.456	0.704	0.24
439	-0.00464	0.456	0.704	0.24
440	-0.00483	0.455	0.705	0.239
441	-0.00469	0.456	0.704	0.24
442	-0.00464	0.456	0.704	0.24
443	-0.0047	0.455	0.705	0.24
444	-0.00457	0.455	0.705	0.24
445	-0.00452	0.456	0.704	0.241
446	-0.00446	0.455	0.705	0.24
447	-0.00466	0.455	0.705	0.24
448	-0.0047	0.455	0.705	0.24
449	-0.0046	0.455	0.706	0.24
450	-0.00453	0.455	0.705	0.24
451	-0.00452	0.455	0.705	0.24
452	-0.00442	0.455	0.706	0.24
453	-0.00441	0.455	0.705	0.24
454	-0.00422	0.454	0.706	0.24
455	-0.00441	0.454	0.706	0.239
456	-0.00457	0.455	0.706	0.24
457	-0.00466	0.454	0.706	0.24
458	-0.0051	0.454	0.706	0.24
459	-0.00506	0.454	0.707	0.24
460	-0.00519	0.454	0.706	0.24
461	-0.00509	0.453	0.707	0.239
462	-0.00505	0.454	0.706	0.24
