Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
673	0.362	0.267	0.129	0.0499
674	0.361	0.267	0.129	0.05
675	0.361	0.268	0.129	0.05
676	0.361	0.267	0.129	0.0499
677	0.361	0.267	0.129	0.05
678	0.36	0.268	0.129	0.05
679	0.361	0.268	0.129	0.05
680	0.36	0.267	0.129	0.05
681	0.36	0.267	0.129	0.05
682	0.36	0.267	0.129	0.05
683	0.36	0.267	0.129	0.05
684	0.36	0.267	0.129	0.05
685	0.36	0.267	0.129	0.05
686	0.36	0.267	0.129	0.05
687	0.36	0.267	0.129	0.05
688	0.359	0.268	0.129	0.0501
689	0.359	0.267	0.129	0.0501
690	0.359	0.267	0.129	0.05
691	0.359	0.267	0.129	0.05
692	0.359	0.267	0.129	0.05
693	0.359	0.267	0.129	0.05
694	0.359	0.267	0.129	0.05
695	0.359	0.267	0.129	0.05
696	0.359	0.267	0.129	0.05
697	0.359	0.267	0.129	0.05
698	0.359	0.267	0.129	0.05
699	0.359	0.267	0.129	0.05
700	0.358	0.267	0.129	0.0501
701	0.359	0.267	0.129	0.05
702	0.358	0.267	0.129	0.0501
703	0.358	0.267	0.129	0.05
704	0.358	0.267	0.129	0.05
705	0.358	0.267	0.129	0.0499
706	0.358	0.267	0.129	0.05
707	0.358	0.267	0.129	0.05
708	0.358	0.267	0.129	0.05
709	0.358	0.267	0.129	0.05
710	0.358	0.267	0.129	0.0499
711	0.358	0.267	0.129	0.0499
712	0.358	0.267	0.129	0.05
713	0.357	0.267	0.129	0.05
714	0.357	0.267	0.128	0.05
715	0.358	0.267	0.129	0.0499
716	0.357	0.267	0.129	0.05
717	0.357	0.267	0.128	0.0499
718	0.357	0.267	0.128	0.05
719	0.357	0.267	0.129	0.05
720	0.357	0.267	0.128	0.05
721	0.357	0.267	0.128	0.05
722	0.357	0.267	0.128	0.0501
723	0.357	0.267	0.128	0.05
724	0.356	0.267	0.128	0.05
725	0.356	0.267	0.128	0.05
726	0.356	0.267	0.128	0.0499
727	0.356	0.267	0.128	0.0499
728	0.356	0.267	0.128	0.0499
729	0.356	0.267	0.128	0.0499
730	0.356	0.267	0.128	0.0499
731	0.356	0.267	0.128	0.0499
732	0.356	0.267	0.128	0.0499
733	0.355	0.267	0.128	0.0499
734	0.356	0.267	0.128	0.0499
735	0.355	0.267	0.128	0.0499
736	0.355	0.267	0.128	0.0499
737	0.355	0.267	0.128	0.0499
738	0.355	0.267	0.128	0.0498
