Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
541	0.371	0.243	0.165	0.0585
542	0.371	0.243	0.164	0.0585
543	0.371	0.243	0.164	0.0585
544	0.371	0.243	0.164	0.0585
545	0.371	0.243	0.164	0.0585
546	0.371	0.243	0.164	0.0584
547	0.371	0.243	0.164	0.0584
548	0.371	0.243	0.164	0.0585
549	0.371	0.243	0.164	0.0584
550	0.371	0.243	0.164	0.0585
551	0.37	0.243	0.164	0.0585
552	0.37	0.243	0.164	0.0584
553	0.37	0.243	0.164	0.0584
554	0.37	0.243	0.164	0.0584
555	0.37	0.243	0.164	0.0584
556	0.37	0.243	0.164	0.0584
557	0.37	0.243	0.164	0.0584
558	0.37	0.243	0.164	0.0584
559	0.37	0.243	0.164	0.0584
560	0.37	0.243	0.164	0.0584
561	0.37	0.243	0.164	0.0584
562	0.37	0.243	0.164	0.0584
563	0.37	0.243	0.164	0.0585
564	0.37	0.243	0.164	0.0584
565	0.37	0.243	0.164	0.0585
566	0.369	0.243	0.164	0.0584
567	0.369	0.242	0.164	0.0583
568	0.369	0.243	0.164	0.0585
569	0.369	0.243	0.164	0.0584
570	0.369	0.243	0.164	0.0584
571	0.369	0.243	0.164	0.0584
572	0.369	0.243	0.164	0.0585
573	0.369	0.243	0.164	0.0584
574	0.369	0.243	0.164	0.0584
575	0.369	0.243	0.164	0.0585
576	0.369	0.242	0.164	0.0584
577	0.368	0.243	0.164	0.0585
578	0.368	0.243	0.164	0.0585
579	0.368	0.242	0.164	0.0585
580	0.368	0.243	0.164	0.0585
581	0.368	0.242	0.164	0.0585
582	0.368	0.242	0.164	0.0584
583	0.368	0.243	0.164	0.0584
584	0.368	0.243	0.164	0.0584
585	0.368	0.243	0.164	0.0584
586	0.368	0.243	0.163	0.0585
587	0.368	0.243	0.163	0.0585
588	0.368	0.243	0.163	0.0585
589	0.367	0.243	0.163	0.0586
590	0.367	0.243	0.163	0.0586
591	0.367	0.243	0.163	0.0585
592	0.367	0.243	0.163	0.0586
593	0.367	0.243	0.163	0.0586
594	0.367	0.243	0.163	0.0586
595	0.367	0.243	0.163	0.0586
596	0.367	0.243	0.163	0.0587
597	0.367	0.243	0.163	0.0586
598	0.367	0.243	0.163	0.0586
599	0.367	0.243	0.163	0.0586
600	0.366	0.243	0.163	0.0585
601	0.366	0.243	0.163	0.0586
602	0.366	0.243	0.163	0.0585
603	0.366	0.242	0.163	0.0585
604	0.366	0.243	0.163	0.0586
605	0.366	0.243	0.163	0.0586
606	0.366	0.242	0.163	0.0586
607	0.366	0.243	0.163	0.0586
608	0.366	0.243	0.163	0.0586
609	0.366	0.243	0.163	0.0586
610	0.365	0.243	0.163	0.0587
611	0.365	0.243	0.163	0.0587
612	0.365	0.242	0.163	0.0586
613	0.365	0.242	0.163	0.0586
614	0.365	0.243	0.163	0.0587
615	0.365	0.242	0.163	0.0586
616	0.365	0.243	0.163	0.0587
617	0.365	0.243	0.163	0.0587
618	0.365	0.242	0.163	0.0586
619	0.365	0.243	0.163	0.0587
620	0.364	0.242	0.163	0.0587
621	0.364	0.242	0.163	0.0586
622	0.364	0.242	0.163	0.0586
623	0.364	0.242	0.163	0.0586
624	0.364	0.242	0.163	0.0585
625	0.364	0.242	0.163	0.0586
626	0.364	0.242	0.163	0.0586
627	0.364	0.242	0.163	0.0586
628	0.364	0.242	0.162	0.0587
629	0.364	0.242	0.162	0.0586
630	0.364	0.242	0.163	0.0586
631	0.364	0.242	0.162	0.0587
632	0.363	0.243	0.162	0.0587
633	0.364	0.242	0.162	0.0587
634	0.363	0.243	0.162	0.0587
635	0.363	0.242	0.162	0.0586
636	0.363	0.242	0.162	0.0586
637	0.363	0.242	0.162	0.0587
638	0.363	0.242	0.162	0.0586
639	0.363	0.242	0.162	0.0586
640	0.363	0.242	0.162	0.0586
641	0.363	0.242	0.162	0.0587
642	0.363	0.242	0.162	0.0586
643	0.363	0.242	0.162	0.0586
644	0.363	0.242	0.162	0.0587
645	0.363	0.242	0.162	0.0586
646	0.362	0.242	0.162	0.0587
647	0.363	0.242	0.162	0.0587
648	0.362	0.242	0.162	0.0587
649	0.362	0.242	0.162	0.0587
650	0.362	0.242	0.162	0.0588
651	0.362	0.242	0.162	0.0587
652	0.362	0.242	0.162	0.0587
653	0.362	0.242	0.162	0.0587
654	0.362	0.242	0.162	0.0587
655	0.361	0.242	0.162	0.0587
656	0.361	0.242	0.162	0.0587
657	0.362	0.242	0.162	0.0587
658	0.362	0.242	0.162	0.0587
659	0.361	0.242	0.162	0.0588
660	0.361	0.242	0.162	0.0587
661	0.361	0.242	0.162	0.0587
662	0.361	0.242	0.162	0.0587
663	0.361	0.242	0.162	0.0587
664	0.361	0.242	0.162	0.0588
665	0.361	0.242	0.162	0.0588
666	0.361	0.242	0.162	0.0587
667	0.361	0.242	0.162	0.0588
668	0.361	0.242	0.162	0.0587
669	0.361	0.242	0.162	0.0587
670	0.361	0.242	0.162	0.0588
671	0.361	0.242	0.162	0.0588
672	0.36	0.242	0.162	0.0587
673	0.36	0.242	0.162	0.0588
674	0.36	0.242	0.162	0.0588
675	0.36	0.242	0.162	0.0587
676	0.36	0.242	0.162	0.0588
677	0.36	0.242	0.162	0.0588
678	0.361	0.242	0.162	0.0588
679	0.361	0.242	0.162	0.0588
680	0.36	0.242	0.162	0.0588
681	0.36	0.242	0.161	0.0588
682	0.36	0.242	0.162	0.0588
683	0.36	0.242	0.162	0.0588
684	0.36	0.242	0.161	0.0588
685	0.36	0.242	0.162	0.0588
686	0.36	0.242	0.162	0.0588
687	0.36	0.242	0.161	0.0588
688	0.36	0.242	0.162	0.0588
689	0.36	0.242	0.161	0.0588
690	0.36	0.242	0.161	0.0588
691	0.36	0.242	0.161	0.0588
692	0.359	0.242	0.161	0.0589
693	0.359	0.242	0.161	0.0588
694	0.359	0.242	0.161	0.0588
695	0.359	0.242	0.161	0.0588
696	0.359	0.242	0.161	0.0587
697	0.359	0.242	0.161	0.0587
698	0.359	0.242	0.161	0.0588
699	0.358	0.242	0.161	0.0588
700	0.359	0.242	0.161	0.0587
701	0.359	0.242	0.161	0.0587
702	0.358	0.242	0.161	0.0587
703	0.358	0.242	0.161	0.0587
704	0.358	0.242	0.161	0.0587
705	0.358	0.242	0.161	0.0587
706	0.358	0.242	0.161	0.0587
707	0.358	0.242	0.161	0.0586
708	0.358	0.242	0.161	0.0587
709	0.358	0.242	0.161	0.0588
710	0.358	0.242	0.161	0.0587
711	0.358	0.242	0.161	0.0587
712	0.358	0.242	0.161	0.0588
713	0.358	0.242	0.161	0.0588
714	0.358	0.242	0.161	0.0588
715	0.358	0.242	0.161	0.0588
716	0.357	0.241	0.161	0.0588
717	0.357	0.241	0.161	0.0587
718	0.357	0.242	0.161	0.0588
719	0.358	0.242	0.161	0.0587
720	0.357	0.241	0.161	0.0587
721	0.357	0.241	0.161	0.0587
722	0.357	0.241	0.161	0.0587
723	0.357	0.241	0.161	0.0587
724	0.357	0.241	0.161	0.0587
725	0.357	0.241	0.161	0.0587
726	0.357	0.241	0.161	0.0587
727	0.357	0.241	0.161	0.0587
728	0.357	0.241	0.161	0.0587
729	0.356	0.241	0.161	0.0587
730	0.356	0.241	0.161	0.0587
