Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
418	0.385	0.268	0.135	0.0518
419	0.385	0.268	0.135	0.0518
420	0.386	0.267	0.135	0.0517
421	0.385	0.268	0.135	0.0518
422	0.385	0.268	0.135	0.0517
423	0.385	0.267	0.135	0.0517
424	0.385	0.268	0.135	0.0517
425	0.384	0.267	0.135	0.0517
426	0.385	0.267	0.135	0.0517
427	0.384	0.267	0.135	0.0517
428	0.384	0.267	0.135	0.0517
429	0.384	0.267	0.135	0.0516
430	0.384	0.267	0.135	0.0517
431	0.384	0.267	0.135	0.0517
432	0.384	0.267	0.135	0.0517
433	0.384	0.268	0.135	0.0517
434	0.384	0.267	0.135	0.0517
435	0.383	0.267	0.135	0.0517
436	0.384	0.267	0.135	0.0516
437	0.383	0.267	0.135	0.0517
438	0.383	0.267	0.135	0.0516
439	0.383	0.267	0.135	0.0517
440	0.383	0.267	0.135	0.0516
441	0.382	0.267	0.134	0.0518
442	0.382	0.267	0.135	0.0517
443	0.382	0.267	0.134	0.0516
444	0.382	0.267	0.134	0.0516
445	0.382	0.267	0.134	0.0517
446	0.382	0.267	0.134	0.0517
447	0.381	0.267	0.134	0.0518
448	0.382	0.267	0.134	0.0517
449	0.381	0.267	0.134	0.0517
450	0.381	0.267	0.134	0.0517
451	0.381	0.267	0.134	0.0517
452	0.381	0.267	0.134	0.0516
453	0.381	0.267	0.134	0.0517
454	0.381	0.267	0.134	0.0516
455	0.381	0.267	0.134	0.0516
456	0.38	0.267	0.134	0.0517
457	0.38	0.267	0.134	0.0517
458	0.38	0.267	0.134	0.0516
459	0.38	0.267	0.134	0.0517
460	0.38	0.267	0.134	0.0516
461	0.38	0.267	0.134	0.0516
462	0.38	0.267	0.134	0.0516
463	0.38	0.267	0.134	0.0516
464	0.38	0.267	0.134	0.0516
465	0.379	0.267	0.134	0.0517
466	0.379	0.267	0.134	0.0517
467	0.38	0.267	0.134	0.0516
468	0.379	0.267	0.134	0.0517
469	0.379	0.267	0.134	0.0516
470	0.379	0.267	0.134	0.0516
471	0.379	0.267	0.134	0.0516
