Iteration	ValueMean	ValueStddev	DerivMean	DerivStddev
669	0.456	0.243	0.16	0.0481
670	0.457	0.242	0.16	0.048
671	0.456	0.243	0.16	0.048
672	0.457	0.243	0.16	0.048
673	0.457	0.242	0.161	0.0479
674	0.456	0.242	0.16	0.0479
675	0.457	0.242	0.161	0.0479
676	0.457	0.242	0.161	0.0479
677	0.457	0.242	0.161	0.0479
678	0.457	0.242	0.161	0.0479
679	0.457	0.242	0.161	0.0479
680	0.457	0.242	0.161	0.0479
681	0.457	0.242	0.161	0.0479
682	0.457	0.242	0.161	0.0479
683	0.457	0.242	0.161	0.0479
684	0.457	0.243	0.161	0.0479
685	0.457	0.242	0.161	0.0479
686	0.457	0.242	0.161	0.0479
687	0.457	0.243	0.161	0.048
688	0.457	0.243	0.161	0.048
689	0.458	0.243	0.161	0.048
690	0.458	0.242	0.161	0.0479
691	0.458	0.243	0.161	0.0479
692	0.458	0.242	0.161	0.0479
693	0.458	0.243	0.16	0.0479
694	0.457	0.242	0.161	0.0479
695	0.458	0.243	0.16	0.0479
696	0.458	0.242	0.161	0.0479
697	0.458	0.242	0.161	0.0479
698	0.458	0.242	0.161	0.0479
699	0.458	0.242	0.161	0.0479
700	0.458	0.243	0.16	0.048
701	0.458	0.242	0.16	0.0479
702	0.458	0.242	0.161	0.048
703	0.458	0.242	0.161	0.0479
704	0.458	0.242	0.16	0.0479
705	0.458	0.242	0.16	0.0479
706	0.458	0.242	0.161	0.0479
707	0.458	0.242	0.161	0.0479
708	0.458	0.242	0.161	0.0479
709	0.458	0.242	0.161	0.0479
710	0.458	0.242	0.161	0.0479
711	0.459	0.242	0.161	0.0479
712	0.459	0.242	0.161	0.0479
713	0.458	0.242	0.161	0.048
714	0.458	0.242	0.161	0.0479
715	0.459	0.242	0.161	0.0479
716	0.459	0.242	0.161	0.0479
717	0.458	0.242	0.161	0.0479
718	0.458	0.242	0.16	0.0479
719	0.458	0.242	0.161	0.0479
720	0.459	0.242	0.161	0.0479
721	0.458	0.242	0.161	0.0479
722	0.459	0.242	0.161	0.048
723	0.459	0.242	0.161	0.0479
724	0.459	0.242	0.161	0.048
725	0.458	0.242	0.161	0.0479
726	0.459	0.242	0.161	0.0478
727	0.458	0.242	0.161	0.0478
728	0.459	0.242	0.161	0.0479
729	0.459	0.242	0.161	0.0479
730	0.459	0.242	0.161	0.0478
731	0.459	0.242	0.161	0.0478
732	0.459	0.242	0.161	0.0478
733	0.459	0.242	0.161	0.0478
734	0.459	0.242	0.161	0.0478
