iteration	BLstm1_backward_c	BLstm1_backward_r	BLstm1_forward_c	BLstm1_forward_r	BLstm2_backward_c	BLstm2_backward_r	BLstm2_forward_c	BLstm2_forward_r	BLstm3_backward_c	BLstm3_backward_r	BLstm3_forward_c	BLstm3_forward_r
896	0.000876377	0.0	0.000721662	0.0	7.31167e-06	0.0	3.65584e-06	0.0	7.31167e-07	0.0	6.37613e-06	0.0
897	0.000842708	0.0	0.000740337	0.0	5.54506e-06	0.0	1.27963e-06	0.0	0.0	0.0	3.17178e-06	0.0
898	0.000793653	0.0	0.000698035	0.0	7.2879e-07	0.0	1.02031e-06	0.0	1.45758e-07	0.0	3.54047e-06	0.0
899	0.000809591	0.0	0.000671666	0.0	4.5975e-06	0.0	1.58039e-06	0.0	4.88484e-06	0.0	8.88696e-06	0.0
900	0.000816305	0.0	0.00071164	0.0	4.31908e-07	0.0	2.01557e-06	0.0	0.0	0.0	8.75927e-07	0.0
901	0.000769508	0.0	0.00070303	0.0	1.71925e-06	0.0	1.57598e-06	0.0	1.14617e-06	0.0	6.81453e-06	0.0
902	0.000838464	0.0	0.000713754	0.0	6.87265e-06	0.0	1.57498e-06	0.0	3.43633e-06	0.0	7.5498e-06	0.0
903	0.000765442	0.0	0.000708931	0.0	1.32801e-05	0.0	5.08599e-06	0.0	0.0	0.0	9.31197e-06	0.0
904	0.000802878	0.0	0.000736325	0.0	1.41601e-07	0.0	1.69921e-06	0.0	0.0	0.0	1.86297e-06	0.0
905	0.000820322	0.0	0.00073742	0.0	2.94575e-06	0.0	4.76931e-06	0.0	0.0	0.0	3.12937e-06	0.0
906	0.000749561	0.0	0.00068995	0.0	4.84876e-06	0.0	5.70442e-07	0.0	8.55664e-07	0.0	9.68936e-06	0.0
907	0.000837198	0.0	0.000688529	0.0	2.29605e-06	0.0	1.43503e-06	0.0	0.0	0.0	5.80956e-06	0.0
908	0.000832175	0.0	0.000724272	0.0	3.403e-06	0.0	0.0	0.0	1.13433e-06	0.0	2.01288e-06	0.0
909	0.000844144	0.0	0.000721683	0.0	2.84463e-06	0.0	4.69364e-06	0.0	8.67612e-06	0.0	3.17291e-06	0.0
910	0.000816658	0.0	0.000764321	0.0	4.57591e-06	0.0	2.85995e-06	0.0	0.0	0.0	2.02601e-05	0.0
911	0.000833746	0.0	0.000725821	0.0	8.99372e-06	0.0	3.6537e-06	0.0	5.62107e-06	0.0	2.5649e-06	0.0
912	0.000821316	0.0	0.000745297	0.0	4.17689e-07	0.0	4.17689e-07	0.0	0.0	0.0	3.81188e-06	0.0
913	0.000829731	0.0	0.000714401	0.0	6.2036e-06	0.0	7.04954e-07	0.0	2.25585e-06	0.0	1.85497e-06	0.0
914	0.000789074	0.0	0.000702441	0.0	1.39956e-07	0.0	5.59826e-07	0.0	0.0	0.0	8.08934e-06	0.0
915	0.000820988	0.0	0.000723786	0.0	3.6259e-06	0.0	1.39458e-07	0.0	0.0	0.0	6.22207e-06	0.0
916	0.000791726	0.0	0.000757309	0.0	0.0	0.0	0.0	0.0	1.26429e-06	0.0	0.0	0.0
917	0.000825065	0.0	0.000741939	0.0	7.04461e-07	0.0	1.40892e-06	0.0	1.40892e-07	0.0	2.00014e-06	0.0
918	0.000814644	0.0	0.000784644	0.0	5.63378e-07	0.0	4.22533e-07	0.0	4.22533e-06	0.0	8.56982e-07	0.0
919	0.000803903	0.0	0.000814383	0.0	5.37774e-06	0.0	4.13672e-07	0.0	8.27344e-07	0.0	6.69826e-06	0.0
920	0.000816187	0.0	0.000724734	0.0	2.7546e-06	0.0	0.0	0.0	0.0	0.0	6.00511e-06	0.0
921	0.000853067	0.0	0.000763698	0.0	2.06554e-06	0.0	3.71797e-06	0.0	0.0	0.0	1.67572e-06	0.0
922	0.000849278	0.0	0.00075326	0.0	1.0635e-06	0.0	3.19049e-06	0.0	0.0	0.0	3.23156e-06	0.0
923	0.000831849	0.0	0.000712927	0.0	1.21349e-06	0.0	3.03373e-06	0.0	0.0	0.0	5.07012e-06	0.0
924	0.000877227	0.0	0.000777206	0.0	1.5109e-06	0.0	2.26635e-06	0.0	0.0	0.0	0.0	0.0
925	0.000863806	0.0	0.000780748	0.0	2.59081e-06	0.0	2.28601e-06	0.0	0.0	0.0	4.63031e-06	0.0
926	0.00083319	0.0	0.0007932	0.0	5.20935e-06	0.0	2.75789e-06	0.0	3.06432e-07	0.0	1.56721e-05	0.0
927	0.000856438	0.0	0.000785848	0.0	1.99493e-06	0.0	4.91059e-06	0.0	0.0	0.0	2.80251e-06	0.0
928	0.000817575	0.0	0.000732213	0.0	1.8098e-06	0.0	1.50816e-06	0.0	0.0	0.0	2.04665e-05	0.0
929	0.000788447	0.0	0.000741617	0.0	6.15388e-06	0.0	2.55161e-06	0.0	1.50095e-07	0.0	1.62639e-05	0.0
930	0.00084295	0.0	0.000767258	0.0	2.99769e-07	0.0	5.99538e-07	0.0	3.29746e-06	0.0	4.10603e-06	0.0
931	0.000841107	0.0	0.00077404	0.0	3.00074e-07	0.0	1.65041e-06	0.0	1.35033e-06	0.0	4.25489e-06	0.0
932	0.000843525	0.0	0.000766663	0.0	1.35108e-06	0.0	2.55204e-06	0.0	0.0	0.0	4.865e-06	0.0
933	0.000801358	0.0	0.000732902	0.0	1.05086e-06	0.0	6.00493e-07	0.0	0.0	0.0	6.09249e-06	0.0
934	0.000879459	0.0	0.000741696	0.0	2.66637e-06	0.0	5.92528e-07	0.0	0.0	0.0	4.65086e-06	0.0
935	0.000847236	0.0	0.000732845	0.0	8.85613e-07	0.0	3.69005e-06	0.0	1.18082e-06	0.0	1.04629e-06	0.0
936	0.000843543	0.0	0.000723907	0.0	1.33589e-06	0.0	1.48433e-07	0.0	4.45298e-07	0.0	1.53609e-05	0.0
937	0.000910379	0.0	0.000771036	0.0	1.49832e-06	0.0	4.1953e-06	0.0	0.0	0.0	8.3454e-06	0.0
938	0.000829359	0.0	0.00076605	0.0	1.91845e-06	0.0	1.32816e-06	0.0	7.37864e-07	0.0	6.42665e-06	0.0
939	0.000885823	0.0	0.000747409	0.0	5.45985e-06	0.0	3.09883e-06	0.0	0.0	0.0	4.79063e-06	0.0
940	0.000892287	0.0	0.000788177	0.0	1.48517e-07	0.0	2.22775e-06	0.0	1.7822e-06	0.0	1.0829e-05	0.0
941	0.000818878	0.0	0.000737801	0.0	2.3586e-06	0.0	1.47413e-07	0.0	0.0	0.0	6.12138e-06	0.0
942	0.000874741	0.0	0.000756544	0.0	2.04038e-06	0.0	4.80947e-06	0.0	0.0	0.0	7.83578e-06	0.0
943	0.000875752	0.0	0.000782268	0.0	2.64578e-06	0.0	1.46988e-06	0.0	0.0	0.0	6.25238e-06	0.0
944	0.000834555	0.0	0.000765337	0.0	5.84115e-07	0.0	1.31426e-06	0.0	2.33646e-06	0.0	8.13394e-06	0.0
945	0.000881185	0.0	0.000775743	0.0	1.17648e-06	0.0	5.44123e-06	0.0	0.0	0.0	4.47632e-06	0.0
946	0.00089011	0.0	0.000803584	0.0	1.90007e-06	0.0	1.75391e-06	0.0	0.0	0.0	2.81251e-06	0.0
947	0.00087826	0.0	0.000761598	0.0	1.75652e-06	0.0	4.3913e-07	0.0	0.0	0.0	1.00812e-05	0.0
948	0.000859105	0.0	0.000814223	0.0	2.65748e-06	0.0	1.47638e-06	0.0	2.95276e-07	0.0	4.04442e-06	0.0
949	0.000871174	0.0	0.000753957	0.0	3.21143e-06	0.0	2.33559e-06	0.0	0.0	0.0	7.24401e-06	0.0
950	0.000919806	0.0	0.000802941	0.0	6.83168e-06	0.0	6.68633e-06	0.0	0.0	0.0	1.00108e-05	0.0
951	0.000892565	0.0	0.000773925	0.0	5.8157e-07	0.0	4.21638e-06	0.0	0.0	0.0	3.09786e-06	0.0
952	0.000884585	0.0	0.000791916	0.0	1.16565e-06	0.0	1.16565e-06	0.0	0.0	0.0	2.36089e-06	0.0
953	0.000915876	0.0	0.00082679	0.0	2.45853e-06	0.0	2.02467e-06	0.0	0.0	0.0	7.17705e-06	0.0
954	0.00087971	0.0	0.00079807	0.0	1.71874e-06	0.0	2.43489e-06	0.0	3.43749e-06	0.0	7.84671e-06	0.0
955	0.000849537	0.0	0.000812744	0.0	5.15391e-06	0.0	3.72227e-06	0.0	1.71797e-06	0.0	2.02971e-06	0.0
956	0.000867863	0.0	0.0007378	0.0	0.0	0.0	1.44837e-07	0.0	0.0	0.0	1.46682e-06	0.0
957	0.000845801	0.0	0.000746051	0.0	2.43293e-06	0.0	5.72454e-07	0.0	0.0	0.0	1.08897e-05	0.0
958	0.000906914	0.0	0.000809174	0.0	3.85253e-06	0.0	3.28179e-06	0.0	1.85492e-06	0.0	3.61236e-06	0.0
959	0.000888951	0.0	0.000789831	0.0	3.69744e-06	0.0	3.41302e-06	0.0	0.0	0.0	7.48886e-06	0.0
960	0.000858525	0.0	0.000796826	0.0	4.69139e-06	0.0	8.52981e-07	0.0	0.0	0.0	7.49983e-06	0.0
961	0.000934015	0.0	0.000829791	0.0	0.0	0.0	2.14158e-06	0.0	0.0	0.0	7.80758e-06	0.0
962	0.000846209	0.0	0.000793655	0.0	4.6495e-06	0.0	1.54983e-06	0.0	0.0	0.0	7.70451e-06	0.0
963	0.000884817	0.0	0.000842098	0.0	1.57161e-06	0.0	4.85771e-06	0.0	2.85747e-07	0.0	5.07316e-06	0.0
964	0.00090191	0.0	0.000774666	0.0	8.61697e-07	0.0	1.86701e-06	0.0	2.87232e-07	0.0	2.90916e-07	0.0
965	0.0009051	0.0	0.000789522	0.0	2.24695e-06	0.0	4.63434e-06	0.0	0.0	0.0	1.29416e-05	0.0
966	0.00086979	0.0	0.000777016	0.0	1.12795e-06	0.0	4.22981e-07	0.0	0.0	0.0	5.43624e-06	0.0
967	0.000878579	0.0	0.000771933	0.0	0.0	0.0	3.85467e-06	0.0	0.0	0.0	1.0121e-06	0.0
968	0.000859723	0.0	0.000750309	0.0	2.40938e-06	0.0	2.83456e-06	0.0	1.98419e-06	0.0	1.29184e-05	0.0
969	0.000837517	0.0	0.000727126	0.0	9.79389e-07	0.0	3.63773e-06	0.0	1.39913e-06	0.0	1.70344e-06	0.0
970	0.000953103	0.0	0.000817504	0.0	3.07227e-06	0.0	2.93262e-06	0.0	1.11719e-06	0.0	9.1935e-06	0.0
971	0.000932314	0.0	0.000836113	0.0	5.57688e-07	0.0	1.81248e-06	0.0	1.95191e-06	0.0	9.88367e-06	0.0
972	0.000886233	0.0	0.000807347	0.0	4.68907e-06	0.0	5.79238e-06	0.0	0.0	0.0	2.23872e-06	0.0
973	0.000922657	0.0	0.000778015	0.0	3.5714e-06	0.0	2.74723e-06	0.0	0.0	0.0	3.19949e-06	0.0
974	0.000923143	0.0	0.000823616	0.0	3.69144e-06	0.0	7.09891e-07	0.0	7.09891e-07	0.0	1.19341e-05	0.0
975	0.000835955	0.0	0.000789781	0.0	5.09901e-06	0.0	2.12459e-06	0.0	0.0	0.0	2.73037e-06	0.0
976	0.000738724	0.0	0.000686876	0.0	5.53041e-07	0.0	9.67821e-07	0.0	4.42432e-06	0.0	2.80056e-07	0.0
977	0.000809125	0.0	0.000701315	0.0	3.14675e-06	0.0	3.00994e-06	0.0	1.50497e-06	0.0	9.1446e-06	0.0
978	0.000844215	0.0	0.000724785	0.0	1.11227e-06	0.0	0.0	0.0	0.0	0.0	2.25714e-06	0.0
979	0.000772714	0.0	0.000750497	0.0	4.16557e-07	0.0	6.94262e-07	0.0	0.0	0.0	4.07793e-06	0.0
980	0.000807177	0.0	0.000719243	0.0	3.26187e-06	0.0	3.12596e-06	0.0	5.43645e-07	0.0	4.81746e-06	0.0
981	0.000778082	0.0	0.000728828	0.0	3.14681e-06	0.0	1.36818e-07	0.0	0.0	0.0	1.23542e-05	0.0
982	0.000825684	0.0	0.000767868	0.0	4.51044e-06	0.0	1.91352e-06	0.0	4.1004e-07	0.0	7.19878e-06	0.0
983	0.000831889	0.0	0.000724618	0.0	5.44519e-07	0.0	9.52908e-07	0.0	0.0	0.0	7.72145e-06	0.0
984	0.00077448	0.0	0.000715624	0.0	1.49173e-06	0.0	4.06836e-07	0.0	0.0	0.0	2.61395e-06	0.0
985	0.000823042	0.0	0.00076024	0.0	6.90124e-07	0.0	6.90124e-07	0.0	1.38025e-07	0.0	4.33349e-06	0.0
986	0.000840481	0.0	0.000730151	0.0	6.67049e-07	0.0	1.46751e-06	0.0	1.3341e-07	0.0	2.16181e-06	0.0
987	0.000823004	0.0	0.000732154	0.0	1.20596e-06	0.0	4.28787e-06	0.0	0.0	0.0	5.16647e-06	0.0
988	0.000865301	0.0	0.000753483	0.0	0.0	0.0	1.4891e-06	0.0	0.0	0.0	4.11307e-07	0.0
989	0.000812191	0.0	0.0007186	0.0	1.7406e-06	0.0	6.69462e-07	0.0	0.0	0.0	2.44093e-06	0.0
990	0.000851029	0.0	0.00076289	0.0	1.60496e-06	0.0	1.20372e-06	0.0	0.0	0.0	4.07062e-06	0.0
991	0.000876624	0.0	0.00081145	0.0	3.08434e-06	0.0	5.22997e-06	0.0	0.0	0.0	1.49389e-06	0.0
992	0.00083137	0.0	0.000782997	0.0	4.44655e-06	0.0	5.25502e-06	0.0	0.0	0.0	1.5011e-06	0.0
993	0.000829379	0.0	0.000769903	0.0	2.09604e-06	0.0	7.33616e-06	0.0	1.31003e-06	0.0	2.92404e-06	0.0
994	0.000820108	0.0	0.000800998	0.0	1.35533e-06	0.0	1.49086e-06	0.0	0.0	0.0	2.74537e-06	0.0
995	0.000835474	0.0	0.000750269	0.0	0.0	0.0	9.43734e-07	0.0	0.0	0.0	4.50557e-06	0.0
996	0.000830181	0.0	0.000789729	0.0	7.98378e-07	0.0	3.45964e-06	0.0	1.46369e-06	0.0	1.40418e-05	0.0
997	0.000868993	0.0	0.000799302	0.0	2.68042e-06	0.0	2.68042e-07	0.0	0.0	0.0	1.22157e-06	0.0
998	0.000851097	0.0	0.000803979	0.0	0.0	0.0	2.69249e-06	0.0	9.42373e-07	0.0	2.7269e-06	0.0
999	0.000800706	0.0	0.000753221	0.0	9.3369e-07	0.0	0.0	0.0	0.0	0.0	8.25558e-06	0.0
1000	0.000835458	0.0	0.000780971	0.0	5.18918e-06	0.0	1.16757e-06	0.0	1.29729e-06	0.0	3.94213e-07	0.0
1001	0.000887858	0.0	0.000758062	0.0	2.49104e-06	0.0	1.96661e-06	0.0	0.0	0.0	5.70923e-06	0.0
1002	0.000807246	0.0	0.000764536	0.0	4.37712e-06	0.0	1.85696e-06	0.0	0.0	0.0	1.61494e-06	0.0
1003	0.000792957	0.0	0.000829701	0.0	2.41387e-06	0.0	1.87746e-06	0.0	0.0	0.0	1.18161e-05	0.0
1004	0.000823507	0.0	0.000785294	0.0	5.19268e-06	0.0	1.33146e-06	0.0	0.0	0.0	1.33495e-05	0.0
1005	0.000863032	0.0	0.000823498	0.0	5.27123e-07	0.0	7.90684e-07	0.0	0.0	0.0	4.41179e-06	0.0
1006	0.000828905	0.0	0.000807736	0.0	3.43999e-06	0.0	5.29229e-07	0.0	0.0	0.0	2.54576e-06	0.0
1007	0.000852377	0.0	0.000790044	0.0	2.93647e-06	0.0	4.53818e-06	0.0	0.0	0.0	7.97443e-06	0.0
1008	0.000845153	0.0	0.000738265	0.0	2.09585e-06	0.0	9.16936e-07	0.0	0.0	0.0	1.86064e-06	0.0
1009	0.000874671	0.0	0.00080953	0.0	4.33395e-06	0.0	6.04127e-06	0.0	2.36397e-06	0.0	0.0	0.0
1010	0.000868436	0.0	0.000857717	0.0	2.58271e-07	0.0	3.22839e-06	0.0	0.0	0.0	3.00786e-06	0.0
1011	0.000825315	0.0	0.000769524	0.0	2.85441e-06	0.0	2.33543e-06	0.0	0.0	0.0	7.63427e-06	0.0
1012	0.000849665	0.0	0.000763446	0.0	1.71383e-06	0.0	1.582e-06	0.0	0.0	0.0	2.40336e-06	0.0
1013	0.000833208	0.0	0.00080938	0.0	1.44814e-06	0.0	1.97474e-06	0.0	1.71144e-06	0.0	6.79965e-06	0.0
1014	0.000904243	0.0	0.000843729	0.0	8.3512e-06	0.0	8.9936e-07	0.0	0.0	0.0	3.25899e-06	0.0
1015	0.000924787	0.0	0.000785616	0.0	4.07395e-06	0.0	3.94253e-06	0.0	3.02261e-06	0.0	4.6582e-06	0.0
1016	0.000881156	0.0	0.000773606	0.0	2.59469e-07	0.0	1.68655e-06	0.0	4.1515e-06	0.0	5.78127e-06	0.0
1017	0.000832823	0.0	0.000776683	0.0	2.18893e-06	0.0	3.86281e-06	0.0	1.41636e-06	0.0	3.5274e-06	0.0
1018	0.000816873	0.0	0.000749401	0.0	7.72578e-07	0.0	1.41639e-06	0.0	2.31773e-06	0.0	5.47731e-06	0.0
1019	0.000842533	0.0	0.00077071	0.0	7.73676e-07	0.0	7.73676e-07	0.0	0.0	0.0	7.57436e-06	0.0
1020	0.000805353	0.0	0.000756994	0.0	2.14089e-06	0.0	5.16333e-06	0.0	2.5187e-07	0.0	6.00529e-06	0.0
1021	0.000880884	0.0	0.000791625	0.0	5.03578e-07	0.0	4.90989e-06	0.0	0.0	0.0	3.18741e-06	0.0
1022	0.000806035	0.0	0.000779385	0.0	5.12501e-07	0.0	0.0	0.0	6.40626e-07	0.0	1.03802e-06	0.0
1023	0.000857909	0.0	0.000802887	0.0	4.48898e-06	0.0	3.07816e-06	0.0	0.0	0.0	1.04099e-06	0.0
1024	0.000881428	0.0	0.000802365	0.0	1.53026e-06	0.0	4.71829e-06	0.0	3.69812e-06	0.0	5.55341e-06	0.0
1025	0.000854485	0.0	0.000792617	0.0	4.48313e-06	0.0	2.68988e-06	0.0	0.0	0.0	8.30226e-06	0.0
1026	0.000917774	0.0	0.000858323	0.0	5.50946e-06	0.0	4.7407e-06	0.0	1.79378e-06	0.0	1.45603e-05	0.0
1027	0.000886094	0.0	0.000786658	0.0	2.52377e-06	0.0	2.27139e-06	0.0	0.0	0.0	2.68364e-06	0.0
1028	0.000852921	0.0	0.000787138	0.0	1.74753e-06	0.0	3.24542e-06	0.0	0.0	0.0	1.3907e-06	0.0
1029	0.000930491	0.0	0.000834922	0.0	1.52706e-06	0.0	3.81766e-06	0.0	0.0	0.0	6.84303e-06	0.0
1030	0.000858121	0.0	0.000781545	0.0	2.00525e-06	0.0	2.88254e-06	0.0	1.25328e-06	0.0	4.56982e-06	0.0
1031	0.000887206	0.0	0.000848265	0.0	1.13421e-06	0.0	1.63831e-06	0.0	1.26024e-06	0.0	4.85038e-06	0.0
1032	0.000851615	0.0	0.000775287	0.0	1.26371e-06	0.0	3.41202e-06	0.0	0.0	0.0	1.6666e-06	0.0
1033	0.00088799	0.0	0.000799587	0.0	3.577e-06	0.0	4.3435e-06	0.0	0.0	0.0	4.14021e-06	0.0
1034	0.000883969	0.0	0.000849879	0.0	7.61719e-06	0.0	4.37052e-06	0.0	1.24872e-06	0.0	5.1849e-06	0.0
1035	0.000914796	0.0	0.000798543	0.0	4.7046e-06	0.0	5.32362e-06	0.0	8.66636e-07	0.0	1.31899e-05	0.0
1036	0.000881326	0.0	0.000828217	0.0	1.13182e-05	0.0	5.84566e-06	0.0	4.97503e-07	0.0	6.54997e-06	0.0
1037	0.000902842	0.0	0.000846664	0.0	7.86491e-06	0.0	1.49808e-06	0.0	0.0	0.0	9.86221e-06	0.0
1038	0.000865383	0.0	0.000791622	0.0	6.58133e-06	0.0	3.60111e-06	0.0	3.35275e-06	0.0	1.20939e-05	0.0
1039	0.000905201	0.0	0.000812006	0.0	2.73738e-06	0.0	0.0	0.0	0.0	0.0	3.65476e-06	0.0
1040	0.0008778	0.0	0.000814084	0.0	3.61594e-06	0.0	4.86281e-06	0.0	2.61844e-06	0.0	5.42993e-06	0.0
1041	0.000875322	0.0	0.000868307	0.0	3.5078e-06	0.0	7.51672e-07	0.0	7.51672e-07	0.0	1.19479e-05	0.0
1042	0.00092019	0.0	0.000829294	0.0	3.53482e-06	0.0	2.52487e-06	0.0	8.83705e-07	0.0	7.92715e-06	0.0
1043	0.000900367	0.0	0.000791224	0.0	5.32102e-06	0.0	5.32102e-06	0.0	2.22741e-06	0.0	1.26586e-05	0.0
1044	0.000875918	0.0	0.00086716	0.0	8.8796e-06	0.0	3.52751e-06	0.0	8.51468e-07	0.0	1.70327e-05	0.0
1045	0.000878691	0.0	0.000876805	0.0	4.17526e-06	0.0	2.15497e-06	0.0	0.0	0.0	8.32601e-06	0.0
1046	0.000862133	0.0	0.000795077	0.0	4.26601e-06	0.0	7.99876e-07	0.0	1.19981e-06	0.0	4.05282e-06	0.0
1047	0.000828976	0.0	0.000842641	0.0	4.19426e-06	0.0	3.92366e-06	0.0	0.0	0.0	1.1791e-05	0.0
1048	0.000902505	0.0	0.000806222	0.0	3.81971e-06	0.0	3.55628e-06	0.0	9.21999e-07	0.0	7.6078e-06	0.0
1049	0.000860182	0.0	0.000817887	0.0	3.96519e-07	0.0	1.32173e-07	0.0	1.71825e-06	0.0	4.01803e-07	0.0
1050	0.000917311	0.0	0.000815785	0.0	5.30161e-07	0.0	9.27782e-07	0.0	0.0	0.0	1.18199e-05	0.0
1051	0.000887442	0.0	0.000815181	0.0	1.06856e-06	0.0	4.27426e-06	0.0	9.34994e-07	0.0	3.24857e-06	0.0
1052	0.000880838	0.0	0.000871322	0.0	6.38761e-06	0.0	1.69467e-06	0.0	0.0	0.0	1.51931e-05	0.0
1053	0.000917843	0.0	0.000825584	0.0	1.31798e-06	0.0	9.22588e-07	0.0	0.0	0.0	5.20925e-06	0.0
1054	0.000915129	0.0	0.000837547	0.0	5.81538e-06	0.0	8.9874e-06	0.0	3.83286e-06	0.0	1.23219e-05	0.0
1055	0.000918671	0.0	0.000869652	0.0	4.36015e-06	0.0	5.15291e-06	0.0	3.17102e-06	0.0	4.68619e-06	0.0
1056	0.000938648	0.0	0.000803323	0.0	1.30749e-06	0.0	3.79172e-06	0.0	0.0	0.0	5.96224e-06	0.0
1057	0.000921879	0.0	0.000839495	0.0	0.0	0.0	2.63206e-06	0.0	2.76366e-06	0.0	7.73452e-06	0.0
1058	0.000851552	0.0	0.000847016	0.0	1.29612e-06	0.0	3.36992e-06	0.0	5.18449e-07	0.0	7.22383e-06	0.0
1059	0.000911256	0.0	0.000850716	0.0	1.70353e-06	0.0	1.31041e-07	0.0	0.0	0.0	1.72622e-06	0.0
1060	0.000926055	0.0	0.000834543	0.0	4.4259e-06	0.0	2.4733e-06	0.0	0.0	0.0	7.12348e-06	0.0
1061	0.00093619	0.0	0.000859352	0.0	6.15225e-06	0.0	3.40337e-06	0.0	6.93765e-06	0.0	2.91859e-06	0.0
1062	0.000941451	0.0	0.000839267	0.0	2.34906e-06	0.0	1.04403e-06	0.0	2.61007e-07	0.0	7.93423e-06	0.0
1063	0.000856382	0.0	0.000821679	0.0	3.11931e-06	0.0	2.20951e-06	0.0	3.24929e-06	0.0	1.97566e-05	0.0
1064	0.000937398	0.0	0.00086165	0.0	1.43413e-06	0.0	9.77815e-06	0.0	1.43413e-06	0.0	7.92702e-07	0.0
1065	0.000888673	0.0	0.000841292	0.0	4.80294e-06	0.0	5.45198e-06	0.0	5.84141e-06	0.0	1.44691e-06	0.0
1066	0.000913048	0.0	0.000860543	0.0	1.93033e-06	0.0	1.67296e-06	0.0	1.54427e-06	0.0	7.04219e-06	0.0
1067	0.00097127	0.0	0.000883137	0.0	5.67768e-06	0.0	8.25844e-06	0.0	3.87115e-07	0.0	1.30763e-05	0.0
1068	0.000912313	0.0	0.000821209	0.0	2.7915e-06	0.0	1.9033e-06	0.0	0.0	0.0	4.24347e-06	0.0
1069	0.000914028	0.0	0.000829579	0.0	2.69928e-06	0.0	6.68393e-06	0.0	2.31367e-06	0.0	1.0811e-05	0.0
1070	0.000915938	0.0	0.000841722	0.0	3.73012e-06	0.0	1.41487e-06	0.0	5.145e-07	0.0	4.30123e-06	0.0
1071	0.000926557	0.0	0.000857456	0.0	2.26974e-06	0.0	3.78289e-06	0.0	0.0	0.0	8.43425e-06	0.0
1072	0.00093896	0.0	0.000837303	0.0	2.41738e-06	0.0	2.67184e-06	0.0	2.54461e-07	0.0	5.80244e-06	0.0
1073	0.000867293	0.0	0.000865133	0.0	1.39742e-06	0.0	1.39742e-06	0.0	0.0	0.0	3.86236e-06	0.0
1074	0.000916764	0.0	0.000901599	0.0	4.71508e-06	0.0	5.86199e-06	0.0	0.0	0.0	1.20112e-05	0.0
1075	0.000947318	0.0	0.000852031	0.0	7.58259e-07	0.0	3.28579e-06	0.0	0.0	0.0	1.17824e-05	0.0
1076	0.000904791	0.0	0.000884517	0.0	2.05314e-06	0.0	4.8762e-06	0.0	2.18146e-06	0.0	7.02174e-06	0.0
1077	0.000884975	0.0	0.000820009	0.0	1.25903e-07	0.0	6.54698e-06	0.0	1.00723e-06	0.0	1.74803e-05	0.0
1078	0.000921009	0.0	0.000865543	0.0	3.63095e-06	0.0	1.00164e-06	0.0	1.25205e-07	0.0	2.91806e-06	0.0
1079	0.000887993	0.0	0.000838497	0.0	2.81375e-06	0.0	4.09272e-06	0.0	0.0	0.0	5.31374e-06	0.0
1080	0.00089119	0.0	0.000789654	0.0	3.54048e-06	0.0	8.85121e-07	0.0	1.6438e-06	0.0	2.43445e-06	0.0
1081	0.000928035	0.0	0.000892951	0.0	3.12133e-06	0.0	5.36869e-06	0.0	0.0	0.0	2.53057e-06	0.0
1082	0.000916849	0.0	0.000884959	0.0	1.24572e-06	0.0	2.49144e-06	0.0	2.74058e-06	0.0	6.31186e-06	0.0
1083	0.00097539	0.0	0.000877107	0.0	7.69392e-06	0.0	5.58429e-06	0.0	6.20477e-07	0.0	4.90435e-06	0.0
1084	0.000962969	0.0	0.000901145	0.0	3.21484e-06	0.0	5.4405e-06	0.0	0.0	0.0	1.67908e-05	0.0
1085	0.000973241	0.0	0.000928912	0.0	8.61607e-06	0.0	9.98964e-07	0.0	0.0	0.0	1.26544e-05	0.0
1086	0.00093041	0.0	0.000938959	0.0	6.91521e-06	0.0	3.01754e-06	0.0	0.0	0.0	1.40152e-06	0.0
1087	0.000919923	0.0	0.000890788	0.0	7.00227e-06	0.0	6.12698e-06	0.0	0.0	0.0	6.08211e-06	0.0
1088	0.000920272	0.0	0.000860999	0.0	3.94332e-06	0.0	1.35552e-06	0.0	0.0	0.0	7.49288e-06	0.0
1089	0.000928622	0.0	0.000863846	0.0	1.36763e-06	0.0	4.97321e-07	0.0	0.0	0.0	1.38596e-06	0.0
1090	0.000949399	0.0	0.000870241	0.0	6.87789e-06	0.0	3.87663e-06	0.0	3.00126e-06	0.0	2.91477e-06	0.0
1091	0.000887845	0.0	0.000831688	0.0	0.0	0.0	9.80909e-07	0.0	0.0	0.0	7.08277e-06	0.0
1092	0.000945826	0.0	0.000906915	0.0	1.46375e-06	0.0	3.41542e-06	0.0	4.87917e-07	0.0	1.71807e-05	0.0
1093	0.000929499	0.0	0.00086364	0.0	6.48801e-06	0.0	6.24318e-06	0.0	2.08106e-06	0.0	9.92458e-06	0.0
1094	0.000936914	0.0	0.00088355	0.0	9.41e-06	0.0	2.47632e-06	0.0	0.0	0.0	3.01129e-06	0.0
1095	0.000887964	0.0	0.000851484	0.0	2.19612e-06	0.0	3.90421e-06	0.0	0.0	0.0	1.35994e-05	0.0
1096	0.000987335	0.0	0.000886788	0.0	2.65867e-06	0.0	6.40499e-06	0.0	0.0	0.0	8.69543e-06	0.0
1097	0.00096391	0.0	0.000832375	0.0	4.702e-06	0.0	3.73749e-06	0.0	0.0	0.0	3.543e-06	0.0
1098	0.000918449	0.0	0.000869932	0.0	2.04153e-06	0.0	3.24243e-06	0.0	6.0045e-07	0.0	1.0952e-06	0.0
1099	0.000957574	0.0	0.000867441	0.0	5.40799e-06	0.0	3.24479e-06	0.0	0.0	0.0	1.40045e-05	0.0
